order_id,promised_time,on_demand,total_minutes,number_products,found,sen_ADVANCED_x,sen_BEGINNER_x,sen_INTERMEDIATE_x,sen_REVIEW_x,sen_ADVANCED_y,sen_BEGINNER_y,sen_INTERMEDIATE_y,sen_REVIEW_y,order_sb_distance,store_1,store_2,store_3,store_4,store_5,store_6,store_7,store_8,store_9,store_10,store_11,store_12,store_13,store_14,store_15,store_16,store_17
9846a8cba3e5125f0afbd83f562c9a65,16.0,0,97.128833,44.0,1.0,1,0,0,0,1,0,0,0,2.8593943255895793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fa98f696b831a8c6bf2c25bdcf52f2ec,14.466666666666667,1,63.193982999999996,1.0,0.0,0,0,0,1,0,0,1,0,4.108021044014772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466825acc34eb9ce88cc291d0466cdec,16.0,0,166.667839,52.0,1.0,0,0,1,0,0,0,1,0,1.299195728945016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3fce1dbfa06f63f508fcb94a3a6f277,16.0,0,91.5683,21.0,0.0,1,0,0,0,1,0,0,0,6.421676411600793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcc43fd974ea6d34307c3b6afe9499e2,14.566666666666666,1,46.51918,6.0,1.0,0,0,1,0,0,0,1,0,1.3915639765214622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8274a657bb235cc72bb663cb8d940afa,14.566666666666666,1,58.54711999999999,2.0,0.0,0,0,1,0,0,0,1,0,3.358585156513147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c994f2c0cb9608fc41da73551fb45e3,16.0,0,54.692591,1.0,0.0,0,0,1,0,0,0,1,0,1.5661809970056597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e9033a8e08e7c10f5cdba1783a0f6686,14.6,1,72.82087,9.0,1.0,1,0,0,0,1,0,0,0,1.925876018568314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c5d99a387a3816aee395e2ff36ab3ca,14.65,1,58.211645999999995,3.0,0.0,0,0,1,0,0,0,1,0,4.302853710864619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35172ac8465484311dc59be37095031b,16.0,0,106.510498,14.0,1.0,1,0,0,0,1,0,0,0,3.5682935314491133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92c8aa7d1df632cb651ab552c4228ef2,15.0,0,61.462361,1.0,0.0,1,0,0,0,1,0,0,0,2.7040528575161344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77a1d39312a4d96c763bdf3d323d28d8,14.466666666666667,1,65.78264200000001,3.0,0.0,0,0,1,0,0,0,1,0,1.8649393475500449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6d5cc11dfc1b1b707dcd1d739a36b4d,16.0,0,149.417463,41.0,1.0,0,0,0,1,0,0,0,1,1.7177200203569887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247342e7e9b7dee94f0f04b5a257b29c,14.5,1,78.010648,4.0,1.0,0,0,1,0,0,0,1,0,4.643911272219966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851b4472ebc04e0d736a28eebd1c1eaf,15.0,0,57.319504,14.0,1.0,1,0,0,0,1,0,0,0,1.0719267543502355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
080a3a9fce5f22e98ca9d1e353223c63,15.0,0,55.377506000000004,6.0,1.0,1,0,0,0,1,0,0,0,3.293510410091479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fcefdf69aeab80bdcd7ba36dd33cb730,14.75,1,64.186684,6.0,1.0,0,0,1,0,0,0,1,0,3.4300372849321987,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bff0970328db50a49d5f0ca8f6fcf381,19.0,0,166.371084,53.0,1.0,1,0,0,0,1,0,0,0,5.938923880833436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0e7b58536405e65cfd1dcc2aef4f802,14.816666666666666,1,91.47247800000001,15.0,1.0,1,0,0,0,1,0,0,0,4.224698497502832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8f730aec13680e58d98760df6b0f7999,14.85,1,51.370996999999996,6.0,1.0,0,0,1,0,0,0,1,0,5.553726548523691,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f8504742983421065539637d22220ce7,15.0,0,33.181503,1.0,0.0,0,0,1,0,0,0,1,0,4.863842672698247,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59a6387f3db2d65840f8f5603f6211ac,14.883333333333333,1,86.215468,7.0,1.0,1,0,0,0,1,0,0,0,2.3882172573488054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
b8e662b26495840ec797907237e1201d,20.0,0,207.778612,65.0,1.0,1,0,0,0,1,0,0,0,6.6001648347299975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67d57e9118bf348b355428dcb6b2153c,15.0,0,110.941484,7.0,0.0,0,0,1,0,0,0,1,0,2.1779248232357435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3c4f0b5c1c3589818f496bd4a1b78b7,14.916666666666666,1,83.474025,1.0,0.0,0,0,0,1,0,0,0,1,4.217525791850969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1ba7518adcbb2d33a320681d89d5c89,16.0,0,57.286042,6.0,1.0,0,0,1,0,0,0,1,0,3.1514915560650056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27e3586fc94055b855950ec423bd7e25,14.95,1,59.273284,4.0,0.0,1,0,0,0,0,0,1,0,1.8467515755605028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b094088afdabff1d9c2d7be87484d8c,16.0,0,64.408761,1.0,0.0,0,0,0,1,0,0,0,1,3.055146447040388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17bc5de33c874e67034371eedc4f9850,14.5,1,71.141193,1.0,0.0,0,0,1,0,0,0,1,0,3.124407257707017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90eba0dc36d7b85ef94103eaaffb2b82,19.0,0,95.391649,10.0,1.0,0,0,0,1,0,0,0,1,4.761037992592062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4be750e2d5bc889a01ce1c85b3000335,17.0,0,79.430512,17.0,1.0,1,0,0,0,1,0,0,0,2.0123653878330265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca4da13f0c13dcc83d3eed5bba7098d0,20.0,0,124.785925,15.0,1.0,1,0,0,0,1,0,0,0,5.926280069828147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a214990da969e334d8aeb6bb9cfc2d3,16.0,0,72.186557,10.0,1.0,0,0,0,1,0,0,0,1,1.5184923353786017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fc02fde469e9119b4523ba09030fe57,15.583333333333334,1,88.822408,22.0,1.0,1,0,0,0,1,0,0,0,7.109180684193352,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84d715f44557cddf1b0e20f541cd1931,15.683333333333334,1,87.199089,14.0,1.0,1,0,0,0,1,0,0,0,2.355229567967799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a06cd210590c8283c991bf9df088961,16.0,0,63.88493199999999,11.0,1.0,1,0,0,0,1,0,0,0,1.6239132645637973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1e6e279dce56ad5a2a11c8bfed49eef3,17.0,0,69.448231,20.0,1.0,1,0,0,0,1,0,0,0,0.6812031301494778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3f0922ed8fcd722a0d45718fa50f7815,15.233333333333333,1,63.320136,3.0,0.0,0,0,1,0,0,0,1,0,1.944250102603675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b92c891e797334d341b4b788cac7a520,15.266666666666667,1,69.09331800000001,10.0,1.0,1,0,0,0,1,0,0,0,1.3852201301605631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2d1257ee7b8233a0ff54fceac54e69b,16.0,0,130.214924,30.0,1.0,1,0,0,0,1,0,0,0,3.3924568878609134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404b944257b6942d3ef284753656053,15.283333333333333,1,55.84376700000001,1.0,0.0,0,0,1,0,0,0,1,0,1.672414377506708,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83a1e508bef639c5b56b08985e7ba83d,15.283333333333333,1,48.29631,9.0,1.0,0,0,0,1,0,0,0,1,3.577703916735176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce42c242f9a79835b83b656bbde94ece,16.0,0,122.11616799999999,11.0,1.0,0,0,1,0,0,0,1,0,15.232807043601673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0203a7b4cbf6748ec1ac477aec106e0e,16.0,0,149.697561,26.0,1.0,0,0,1,0,0,0,1,0,0.47277936634567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ceb45d44e9c2f94d173c9a8d10085eb,15.65,1,74.81886,30.0,1.0,1,0,0,0,1,0,0,0,3.3466858721282295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66f0f7ff539b7c2fb8afb672621d7b74,15.683333333333334,1,79.470617,30.0,1.0,1,0,0,0,1,0,0,0,1.3279111344418455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91f07a393489b6e96595b8042ecfa48b,15.816666666666666,1,98.236437,13.0,1.0,0,0,1,0,0,0,1,0,6.594385894792117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9bf2f5e5c676207f8bd9b79c2510d2a6,15.333333333333334,1,67.493525,5.0,1.0,1,0,0,0,1,0,0,0,4.2331508125137045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682144dd1f2fc1b677dfc07ff1639cd5,16.0,0,76.027573,25.0,1.0,0,0,0,1,0,0,0,1,0.24165500332558976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a2035fc4912a97adbe2410778769240b,15.383333333333333,1,77.933663,4.0,1.0,0,0,1,0,0,0,1,0,3.307791866183654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
001ef94c50c71cb0e674b6293e9b6068,17.0,0,93.16040600000001,35.0,1.0,1,0,0,0,1,0,0,0,2.030182030182854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e8ee9e3cbc1714a4efa50001b8da9b1f,16.0,0,65.099518,1.0,0.0,0,0,1,0,0,0,1,0,1.938341997676744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cd94f389d39e462c7814a2708184f3a6,15.416666666666666,1,41.879431,4.0,0.0,0,0,1,0,0,0,1,0,2.1991481931884924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4095636d396de988246985e33d3dcf4d,16.0,0,77.94764,8.0,1.0,1,0,0,0,1,0,0,0,2.2856202796279406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d178d088a2588f2becaa8902f85871ac,16.0,0,62.598137,3.0,0.0,1,0,0,0,1,0,0,0,1.4787308179961627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2b90b1a5734b57c92b3236e4a5f9004,15.483333333333333,1,98.183518,6.0,1.0,0,0,1,0,0,0,1,0,1.5994031544206695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3f1658c049a44d004c4dadd064f83e95,15.5,1,83.509794,3.0,1.0,0,0,1,0,0,0,1,0,1.7588605388228713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f8e2c294424dadff322c2bce3ea6aaa9,16.05,1,145.996775,28.0,1.0,1,0,0,0,1,0,0,0,3.3927162812319622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3cae395dbd6ac46bd3985810d736cb76,15.566666666666666,1,71.40710200000001,13.0,1.0,1,0,0,0,1,0,0,0,0.22757618475146582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e602bcdf31cd3bb53c5862cfbc9437ad,16.1,1,81.63444,38.0,1.0,1,0,0,0,1,0,0,0,0.9956155666149489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
c0d9b70a72d5b2f7d18293caab2f3b45,17.0,0,57.98060400000001,7.0,1.0,1,0,0,0,1,0,0,0,5.573824826461191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16ec4652bb8e40c87e0f90e7cd55a343,17.0,0,86.383924,21.0,1.0,0,0,0,1,0,0,0,1,2.2304702184429557,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
f8d2104bfb32868c3d4557e3cdfc7c7c,15.666666666666666,1,84.494636,3.0,0.0,0,0,1,0,0,0,1,0,2.2571209773044565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64339f487eb848c3eaa3e413c41b2f51,16.0,0,70.794209,2.0,1.0,0,0,1,0,0,0,1,0,1.580376726367902,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4793385cf385671507b1537242a948dd,16.0,0,93.153164,25.0,1.0,1,0,0,0,1,0,0,0,1.0511600440557927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80adf9006645f6840b20cf9278b58c54,17.0,0,78.517157,11.0,0.0,1,0,0,0,1,0,0,0,1.878740233819637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3fab04a743e5f6525caf0afcecf6f2c,17.0,0,104.59470300000001,38.0,1.0,1,0,0,0,1,0,0,0,3.392380122121352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5bff909c75681c2d0b9bb17409dc3402,15.95,1,92.119723,14.0,1.0,0,0,1,0,0,0,1,0,0.8054363799716112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d61a68c9b0254edacdb1763d89f460b9,16.45,1,74.124346,17.0,1.0,1,0,0,0,1,0,0,0,2.924133292439599,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647d3974e9e30cf7e3ec18106506294b,17.0,0,89.413387,18.0,1.0,0,0,1,0,0,0,1,0,1.118683506126817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
030e5df82af21d2ad19b41e1aad4152e,18.0,0,49.998327,5.0,1.0,1,0,0,0,1,0,0,0,2.5007050333960135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c22a112ad73c2ae2f67e22f0874c927d,19.0,0,118.83379099999999,3.0,1.0,0,0,0,1,0,0,0,1,9.856998983093682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aca6bce1c259644ad0000cd8183d70f2,17.0,0,69.451753,7.0,1.0,0,0,1,0,1,0,0,0,2.470545603530377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9d7519c07ca807bdaf6bd1949348c521,16.183333333333334,1,60.669089,1.0,0.0,0,0,0,1,0,0,0,1,1.601946086564976,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0f6741394a6d97a23df38cf8c7faf8f3,16.0,0,117.525621,10.0,1.0,1,0,0,0,1,0,0,0,3.784799067251504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ff0ef3417a2f89b2defbefb00378ec2,20.0,0,168.978182,36.0,1.0,1,0,0,0,1,0,0,0,1.3411408111857746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff839e83a69cdbc0ceddc737c9072712,17.0,0,63.393474,11.0,1.0,0,0,1,0,0,0,1,0,2.6257572559891633,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2ec28cab2e5a45d3b79ebf55b656a7eb,16.0,0,103.292939,15.0,1.0,0,0,0,1,0,0,0,1,0.31512630395696084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cd94d5166b560b4b4f61243875efe1d4,15.95,1,70.41049,6.0,0.0,1,0,0,0,1,0,0,0,2.6070157724505623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0871706f22547b011a8b46952456152e,16.216666666666665,1,71.273647,2.0,1.0,1,0,0,0,1,0,0,0,5.407178593121777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2c65b3b4950da960e8fdb711e6c25712,16.0,0,68.281767,3.0,1.0,1,0,0,0,1,0,0,0,0.8003889015326746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
07a77dff3ba5bb270345dc6e8e5bedf9,17.0,0,104.867131,16.0,1.0,1,0,0,0,1,0,0,0,0.23306208294877523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d52ed35ba930892329e7368a16743f9,16.383333333333333,1,53.663241000000006,1.0,0.0,0,0,0,1,0,0,0,1,4.070581178868513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895f38a8c4374318bab7dc23f7a463f,16.9,1,129.680801,23.0,1.0,1,0,0,0,1,0,0,0,4.13145457880894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec9319059bd4faf7928b428c2630a15f,17.0,0,60.874315,12.0,1.0,0,0,0,1,0,0,0,1,2.883145304795136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
013e7fb00f163bfcfabafd1830e760b3,18.0,0,149.154335,39.0,1.0,1,0,0,0,1,0,0,0,2.2400792484010243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e3df8a7f91f34e2aac5b910628247614,17.0,0,67.44218000000001,9.0,1.0,1,0,0,0,1,0,0,0,4.563401727323911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da3922a6c6cbe554ae4bd8a7ab9ea40d,19.0,0,88.550347,6.0,1.0,0,0,1,0,0,0,1,0,2.277418119577721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9763e5c32fd46fa2ba8487394b2642dd,17.05,1,90.895756,29.0,1.0,1,0,0,0,1,0,0,0,0.16351015355688328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93ecd0badcfd5e61ddc9ea6bd143b3e2,18.0,0,71.991433,21.0,1.0,1,0,0,0,1,0,0,0,2.2433026703656007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
856da66aac82b157026428b0e7164c09,19.0,0,78.655599,1.0,0.0,0,0,0,1,0,0,0,1,4.275675157430138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49bded9afabb23eee94e32055a12f42d,18.0,0,98.47313100000001,37.0,1.0,1,0,0,0,1,0,0,0,4.491274583557209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c2a332154a08b4064b54d016b9eee6c,19.0,0,151.226022,42.0,1.0,1,0,0,0,1,0,0,0,4.9349524997306355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eaf8561ee0c4d48d3f1fa590eedbe48,17.0,0,59.41316,3.0,1.0,0,0,0,1,0,0,0,1,4.477103551803193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45b6ea1aa7fd84d7f508bea40c018f89,16.666666666666668,1,43.188216,14.0,1.0,1,0,0,0,1,0,0,0,1.5665528936075577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284408bf54a4188ce3a33886cb928878,16.683333333333334,1,76.825325,7.0,0.0,0,0,1,0,0,0,1,0,2.1997887925141857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21500ff7c702222d6db4f88e2c923f1d,17.183333333333334,1,85.197089,11.0,1.0,1,0,0,0,1,0,0,0,7.622462572457185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d3beb3f16a5264654ddc532c2f30936,16.733333333333334,1,55.813005000000004,3.0,1.0,1,0,0,0,1,0,0,0,1.1428330164679144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14f1694b1247678aa04221dfe45791c1,16.75,1,54.726418,6.0,0.0,1,0,0,0,1,0,0,0,4.298509514222408,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
b7a84d46e1882c88a5fb84940d60d4b9,20.0,0,90.385773,2.0,0.0,1,0,0,0,1,0,0,0,0.6826853330693181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cf36c7451896b21f2141b208b03ab4a3,19.0,0,164.169942,43.0,1.0,1,0,0,0,1,0,0,0,2.493065843412518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427466a6eceb7cc942502047134814a1,18.0,0,58.242155000000004,3.0,1.0,0,0,1,0,0,0,1,0,3.888243296796454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c36a0223765739e61b13cb66343149d9,18.0,0,75.068148,8.0,1.0,1,0,0,0,1,0,0,0,9.498160343047338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8a2b977a70cdf057b15fcd31636a7c7e,18.0,0,44.299484,6.0,1.0,0,0,0,1,0,0,0,1,1.1930799455658778,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2544e8c9365f4c2dc8948e5de056c33c,17.366666666666667,1,115.300956,19.0,1.0,1,0,0,0,1,0,0,0,5.180324829890783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e007ba4f2777545db9c1874cba18203f,16.766666666666666,1,91.105051,3.0,0.0,0,0,1,0,0,0,1,0,2.277761849930174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239f5fb65098dee26a8e23943b483fda,16.766666666666666,1,59.161764,2.0,1.0,0,0,1,0,0,0,1,0,2.57817934508749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7de1d5c977975970c738a71d034cfcc0,19.0,0,115.455063,11.0,1.0,1,0,0,0,1,0,0,0,1.6549206452493277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cf12ef646d2c02698ad5f6b77d8258b7,16.766666666666666,1,58.621725,12.0,1.0,1,0,0,0,1,0,0,0,1.076015479843656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ffc0b3133ac52a398489323fb938878,18.0,0,64.0988,1.0,0.0,0,0,0,1,0,0,0,1,3.0740240429387904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f525274336f369c5551c03f9641ee28b,19.0,0,92.284018,7.0,1.0,0,0,1,0,0,0,1,0,0.7970252052806923,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd2c0a393c17b72c2b4f114d158b274b,16.933333333333334,1,63.444357999999994,1.0,0.0,0,0,1,0,0,0,1,0,3.3690533491951844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86fcbb72e5a4744e83e6135ba80c76b4,16.95,1,62.867984,6.0,1.0,0,0,0,1,0,0,0,1,11.57861536184952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038321cf0125fdc692de37d7cb5e087,16.95,1,153.07873,18.0,1.0,0,0,1,0,0,0,1,0,1.3691940503093982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
020563a01d2989e91aba410df4c854b8,17.45,1,110.052123,27.0,1.0,0,0,0,1,0,0,0,1,1.2047499575286622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d8e742fcb0fce1b2479c026c3a325c51,17.466666666666665,1,87.235318,27.0,1.0,1,0,0,0,1,0,0,0,2.677589745328709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1c25971494121730f3c4c4f890b94359,19.0,0,66.72763499999999,30.0,1.0,1,0,0,0,1,0,0,0,1.8760777417481793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a67e9ca02831ea6b63b9f9a001a18b6,16.983333333333334,1,66.095158,11.0,1.0,1,0,0,0,1,0,0,0,1.617877022865193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fcb82586ef1bec2fc9f164a0066a8807,16.983333333333334,1,41.697086999999996,4.0,0.0,0,0,0,1,0,0,0,1,1.1297041175128861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6ff5da7606b4a0f2ac75c9b1823bc006,16.983333333333334,1,48.587795,6.0,0.0,0,0,1,0,0,0,1,0,1.9104161374648703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9c13bfb79de69d64b29eaccdea59acb7,17.483333333333334,1,128.295102,23.0,1.0,1,0,0,0,1,0,0,0,4.7119897071790895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76b3fb479a4715f5adf7e99a43127278,17.016666666666666,1,47.674440000000004,9.0,1.0,0,0,0,1,0,0,0,1,0.6085919024748021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8a1b23fbfd98feb7285ecf2823ada7a6,17.116666666666667,1,85.50027299999999,4.0,1.0,0,0,1,0,0,0,1,0,4.984236838255084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b948ccbe5e92ff80b8c3dd7bddaa10e,17.616666666666667,1,94.733646,23.0,1.0,1,0,0,0,1,0,0,0,0.41687057049055587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28f7cce6ba84c2fd1765bbce31e378d0,18.0,0,77.232497,6.0,1.0,1,0,0,0,1,0,0,0,1.4041791043701972,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80bfe0b328c0acc738d50dd31e562bcc,17.133333333333333,1,101.113288,13.0,1.0,0,0,0,1,0,0,0,1,2.3642086448377118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b98c216f8452347c21a279ed011dab9b,17.133333333333333,1,89.050189,7.0,1.0,0,0,1,0,0,0,1,0,2.0652430382012867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3f0d90792fb92dc8d84f2157043ba6d9,21.0,0,96.564902,21.0,1.0,0,0,1,0,0,0,1,0,2.62341748887626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4e6e8dda35ab18f5455e67e6dd2b9d0,17.666666666666668,1,123.740517,25.0,1.0,1,0,0,0,1,0,0,0,3.714968039850849,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05fc4187ce42f2571c715c55541d3a53,17.166666666666668,1,59.885197999999995,10.0,1.0,1,0,0,0,1,0,0,0,1.1235264652965582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2a2b3ca89e5edc60d00e373264b483d4,18.0,0,81.656968,4.0,1.0,0,0,1,0,0,0,1,0,1.4705989785044848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1ebfe1cedf38c08860f7bd16f7d1000f,17.0,0,86.292857,2.0,0.0,1,0,0,0,1,0,0,0,1.197941062296167,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3736d5020cff0ace1dad75e1e8c56bea,17.916666666666668,1,96.210976,22.0,1.0,1,0,0,0,1,0,0,0,7.974343361140324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0caec50c972358edb799317ea9570762,18.0,0,72.097891,8.0,1.0,1,0,0,0,1,0,0,0,4.339515051897204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98fa165ad4f4f7790f001d8b1d70ae4d,19.0,0,161.706858,51.0,1.0,1,0,0,0,1,0,0,0,0.7366317713315808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
